Merge ID	Gevaert2002	Corbin2003	Taoka2004	Butland2005	Lopez2005	Arifuzzaman2006	Ji2006	Zhang2007	Ishihama2008_fin	Iwasaki2009	Masuda2009_fin2	Iwasaki2010	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_conBL21 Duplicates	Entry name (Uniprot)	BL21(DE3) Entry name (Uniprot)	P76316	Q9S4X5	P00350	P31119	P60560	P17583	P0A6H8	P45763	emPAI	emPAI-derived copy no/cell (see Figure 2)	C1P619	emPAI Value	Copy number per cell	P00350	Accession
P0A8L7	0	0	0	1	0	0	0	0	0	0	0	1	1	3	A	YCIU_ECOLI	C6EFY8_ECOBD				P0A8L7										P0A8L7	P0A8L7
P0A8M0	1	1	1	1	0	1	1	0	1	1	1	1	1	11	A	SYN_ECOLI	C6EI52_ECOBD	P0A8M0	P0A8M0	P0A8M0	P0A8M0		P0A8M0	P0A8M0		3.22E+01	2.18E+03	P0A8M0	8.26	365.77	P0A8M0	P0A8M0
P0A8M3	1	1	1	1	0	1	1	0	1	1	1	1	1	11	A	SYT_ECOLI	C6ECN8_ECOBD	P0A8M3	P0A8M3	P0A8M3	P0A8M3		P0A8M3	P0A8M3		7.73E+00	9.50E+02	P0A8M3	11.07	485.85	P0A8M3	P0A8M3
P0A8M6	0	1	1	1	0	1	0	0	1	1	1	1	1	9	A	YEEX_ECOLI	C6EB76_ECOBD		P0A8M6	P0A8M6	P0A8M6		P0A8M6			4.54E+01	2.66E+03	P0A8M6	3.22	146.75	P0A8M6	P0A8M6
P0A8N0	0	1	1	0	0	1	0	0	0	0	1	1	1	6	A	YCBG_ECOLI	C6EI26_ECOBD		P0A8N0	P0A8N0			P0A8N0						0.78	37.12	P0A8N0	P0A8N0
P0A8N3	1	1	1	1	0	1	0	0	1	1	1	1	1	10	A	SYK1_ECOLI	C6EIL8_ECOBD	P0A8N3	P0A8N3	P0A8N3	P0A8N3		P0A8N3			5.40E+01	2.94E+03	P0A8N3	21.64	930.53	P0A8N3	P0A8N3
P0A8N5	1	1	1	1	0	1	1	0	1	1	1	1	1	11	A	SYK2_ECOLI	C6ECZ5_ECOBD	P0A8N5	P0A8N5	P0A8N5	P0A8N5		P0A8N5	P0A8N5		4.11E+00	6.58E+02	P0A8N5	17.12	741.45	P0A8N5	P0A8N5
P0A8N7	1	0	1	1	0	0	0	0	1	0	0	1	0	5	A	SYK3_ECOLI	C6ECW8_ECOBD	P0A8N7		P0A8N7	P0A8N7					1.42E+00	3.56E+02				P0A8N7	
P0A8P1	0	0	0	0	0	1	0	0	0	0	0	1	1	3	A	LFTR_ECOLI	C6EI97_ECOBD						P0A8P1								P0A8P1	P0A8P1
P0A8P3	0	1	1	1	0	1	0	1	1	0	1	1	1	9	A	FETP_ECOLI	C6EIE8_ECOBD		P0A8P3	P0A8P3	P0A8P3		P0A8P3		P0A8P3	4.62E+00	7.04E+02		30.62	1302.81	P0A8P3	P0A8P3
P0A8Q6	0	0	0	1	0	1	0	0	0	0	0	0	1	3	A	CLPS_ECOLI	C6EIA0_ECOBD				P0A8Q6		P0A8Q6									P0A8Q6
P0A8S1	1	1	1	1	0	1	1	0	0	1	0	1	1	9	A	ICIA_ECOLI	C6EIJ3_ECOBD	P0A8S1	P0A8S1	P0A8S1	P0A8S1		P0A8S1	P0A8S1				P0A8S1			P0A8S1	P0A8S1
P0A8T7	1	1	1	1	0	1	1	0	1	1	1	1	1	11	A	RPOC_ECOLI	C6EE31_ECOBD	P0A8T7	P0A8T7	P0A8T7	P0A8T7		P0A8T7	P0A8T7		9.90E+01	4.18E+03	P0A8T7	28.29	1206.59	P0A8T7	P0A8T7
P0A8U2	0	0	0	0	0	0	0	0	0	0	0	1	1	2	A	YAFD_ECOLI	C6EA81_ECOBD														P0A8U2	P0A8U2
P0A8U6	1	1	1	1	0	0	0	0	1	0	1	1	0	7	A	METJ_ECOLI	C6EE70_ECOBD	P0A8U6	P0A8U6	P0A8U6	P0A8U6					2.16E+00	4.53E+02		9	398	P0A8U6	
P0A8V2	1	1	1	1	1	1	1	0	1	1	1	1	1	12	A	RPOB_ECOLI	C6EE32_ECOBD	P0A8V2	P0A8V2	P0A8V2	P0A8V2	P0A8V2	P0A8V2	P0A8V2		1.64E+02	5.59E+03	P0A8V2	27.41	1170.18	P0A8V2	P0A8V2
P0A8V6	0	0	1	1	0	1	0	0	1	1	1	1	1	8	A	FADR_ECOLI	C6EGT0_ECOBD			P0A8V6	P0A8V6		P0A8V6			1.03E+00	2.95E+02	P0A8V6	2.38	109.47	P0A8V6	P0A8V6
P0A8W0	0	0	1	0	0	1	0	0	0	0	0	1	1	4	A	NANR_ECOLI	C6EH06_ECOBD			P0A8W0			P0A8W0								P0A8W0	P0A8W0
P0A8W2	0	1	1	0	0	0	0	0	0	0	1	1	1	5	A	SLYA_ECOLI	C6EDK3_ECOBD		P0A8W2	P0A8W2									1.37	64.08	P0A8W2	P0A8W2
P0A8W5	1	0	1	0	1	0	0	0	1	0	1	1	1	7	A	YQGE_ECOLI	C6EIG3_ECOBD	P0A8W5		P0A8W5		P0A8W5				1.37E+00	3.48E+02		1.15	54.08	P0A8W5	P0A8W5
P0A8W8	0	1	1	0	1	1	0	0	1	1	1	1	1	9	A	YFBU_ECOLI	C6ELF9_ECOBD		P0A8W8	P0A8W8		P0A8W8	P0A8W8			9.00E+00	1.04E+03	P0A8W8	7.38	327.93	P0A8W8	P0A8W8
P0A8X0	0	1	1	0	0	0	0	0	1	0	1	1	1	6	A	YJGA_ECOLI	C6ECB5_ECOBD		P0A8X0	P0A8X0						3.06E+01	2.11E+03		2.16	99.64	P0A8X0	P0A8X0
P0A8Y1	0	0	1	0	0	0	0	0	0	0	1	0	1	3	A	YJJG_ECOLI	C6EBJ8_ECOBD			P0A8Y1									0.78	37.12		P0A8Y1
P0A8Y3	0	1	1	0	0	1	0	0	0	1	1	1	1	7	A	YIHX_ECOLI	C6EF16_ECOBD		P0A8Y3	P0A8Y3			P0A8Y3					P0A8Y3	0.67	32.03	P0A8Y3	P0A8Y3
P0A8Y5	0	1	1	1	1	1	0	0	1	0	1	1	1	9	A	YIDA_ECOLI	C6ED73_ECOBD		P0A8Y5	P0A8Y5	P0A8Y5	P0A8Y5	P0A8Y5			1.61E+00	3.82E+02		2.98	136.13	P0A8Y5	P0A8Y5
P0A8Y8	0	0	0	0	0	0	0	0	1	0	0	0	0	1	A	YBDB_ECOLI	C6EK97_ECOBD									1.51E+00	3.68E+02					
P0A8Z0	0	0	0	1	0	1	0	0	0	0	1	1	1	5	A	YCIA_ECOLI	C6EFY3_ECOBD				P0A8Z0		P0A8Z0						0.93	44.02	P0A8Z0	P0A8Z0
P0A8Z7	0	0	0	0	0	0	0	0	0	0	0	1	1	2	A	YQIA_ECOLI	C6EHW2_ECOBD														P0A8Z7	P0A8Z7
P0A944	0	0	0	0	0	0	0	0	0	0	0	1	1	2	A	RIMI_ECOLI	C6EBJ9_ECOBD														P0A944	P0A944
P0A948	0	1	1	0	0	1	0	0	1	1	0	1	1	7	A	RIMJ_ECOLI	C6EHE7_ECOBD		P0A948	P0A948			P0A948			5.20E-01	1.98E+02	P0A948			P0A948	P0A948
P0A951	1	1	0	0	0	1	0	0	1	0	1	1	1	7	A	ATDA_ECOLI	C6EDR4_ECOBD	P0A951	P0A951				P0A951			4.68E-01	1.86E+02		1.03	49	P0A951	P0A951
P0A953	1	1	1	1	1	0	0	0	1	1	1	1	1	10	A	FABB_ECOLI	C6ELD0_ECOBD	P0A953	P0A953	P0A953	P0A953	P0A953				8.24E+02	1.43E+04	P0A953	33	1384.41	P0A953	P0A953
P0A955	0	1	1	1	1	0	0	0	1	1	1	1	1	9	A	ALKH_ECOLI	C6EBX8_ECOBD		P0A955	P0A955	P0A955	P0A955				2.36E+02	6.92E+03	P0A955	9	2108.45	P0A955	P0A955
P0A959	1	1	1	1	0	1	0	0	0	1	1	1	1	9	A	YFBQ_ECOLI	C6ELG3_ECOBD	P0A959	P0A959	P0A959	P0A959		P0A959					P0A959	1.02	48.14	P0A959	P0A959
P0A962	0	1	1	0	1	1	0	0	0	0	1	1	0	6	A	ASPG1_ECOLI	C6ECJ0_ECOBD		P0A962	P0A962		P0A962	P0A962						0.58	27.85	P0A962	
P0A988	1	1	1	1	0	0	0	0	1	1	1	1	1	9	A	DPO3B_ECOLI	C6ECH8_ECOBD	P0A988	P0A988	P0A988	P0A988					2.16E+00	4.53E+02	P0A988	1.45	67.71	P0A988	P0A988
P0A993	0	1	1	0	1	0	0	0	1	1	1	1	1	8	A	F16PA_ECOLI	C6ECB7_ECOBD		P0A993	P0A993		P0A993				2.16E+00	4.53E+02	P0A993	22.71	975.11	P0A993	P0A993
P0A998	0	1	1	0	0	0	0	0	1	1	1	1	1	7	A	FTNA_ECOLI	C6EBF4_ECOBD		P0A998	P0A998						2.58E+01	1.91E+03	P0A998	99	4064.14	P0A998	P0A998
P0A9A2	0	0	0	0	0	1	0	1	0	0	0	0	1	3	A	FTNB_ECOLI	C6EBF8_ECOBD						P0A9A2		P0A9A2							P0A9A2
P0A9A9	1	1	1	1	1	1	0	0	1	0	1	1	1	10	A	FUR_ECOLI	C6EJQ1_ECOBD	P0A9A9	P0A9A9	P0A9A9	P0A9A9	P0A9A9	P0A9A9			3.22E+00	5.71E+02		11.92	521.98	P0A9A9	P0A9A9
P0A9B2	1	1	1	1	1	1	1	1	1	1	1	1	1	13	A	G3P1_ECOLI	C6EC50_ECOBD	P0A9B2	P0A9B2	P0A9B2	P0A9B2	P0A9B2	P0A9B2	P0A9B2	P0A9B2	5.82E+04	1.70E+05	P0A9B2	109.07	20789.62	P0A9B2	P0A9B2
P0A9B6	1	0	1	0	0	0	0	0	1	0	1	1	1	6	A	E4PD_ECOLI	C6EII2_ECOBD	P0A9B6		P0A9B6						3.34E-01	1.53E+02		0.39	18.96	P0A9B6	P0A9B6
P0A9C5	1	1	1	0	1	1	1	0	1	1	1	1	1	11	A	GLNA_ECOLI	C6EF31_ECOBD	P0A9C5	P0A9C5	P0A9C5		P0A9C5	P0A9C5	P0A9C5		2.81E+02	7.65E+03	P0A9C5	90.52	3726.18	P0A9C5	P0A9C5
P0A9C9	1	1	1	0	0	0	0	0	0	1	1	1	1	7	A	GLPX_ECOLI	C6EEX3_ECOBD	P0A9C9	P0A9C9	P0A9C9								P0A9C9	2.36	108.58	P0A9C9	P0A9C9
P0A9D2	1	1	1	0	0	1	0	0	0	0	1	1	1	7	A	GST_ECOLI	C6EDL0_ECOBD	P0A9D2	P0A9D2	P0A9D2			P0A9D2						2.83	129.48	P0A9D2	P0A9D2
P0A9D4	1	1	1	0	0	0	0	0	1	1	1	1	1	8	A	CYSE_ECOLI	C6EDI2_ECOBD	P0A9D4	P0A9D4	P0A9D4						1.15E+00	3.15E+02	P0A9D4	0.93	44.02	P0A9D4	P0A9D4
P0A9D8	0	1	1	0	1	1	0	0	1	1	1	1	1	9	A	DAPD_ECOLI	C6EAB9_ECOBD		P0A9D8	P0A9D8		P0A9D8	P0A9D8			6.57E+02	1.25E+04	P0A9D8	45.42	1909.42	P0A9D8	P0A9D8
P0A9E9	0	0	0	0	0	0	0	0	0	1	0	0	0	1	A	NSR_ECOLI	C6EAF0_ECOBD											P0A9E9				
P0A9F1	0	0	1	1	0	0	0	0	0	0	1	1	1	5	A	MNTR_ECOLI	C6EIW5_ECOBD			P0A9F1	P0A9F1								0.78	37.12	P0A9F1	P0A9F1
P0A9F3	0	1	0	1	0	1	1	0	1	1	1	1	1	9	A	CYSB_ECOLI	C6EFW2_ECOBD		P0A9F3		P0A9F3		P0A9F3	P0A9F3		1.37E+00	3.48E+02	P0A9F3	1.08	50.89	P0A9F3	P0A9F3
P0A9F6	0	0	0	0	0	0	0	0	0	0	0	1	1	2	A	GCVA_ECOLI	C6EJ58_ECOBD														P0A9F6	P0A9F6
P0A9G2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	A	NHAR_ECOLI	C6EB34_ECOBD															P0A9G2
P0A9G4	0	0	0	0	0	1	0	0	0	0	0	1	0	2	A	CUER_ECOLI	C6EKX7_ECOBD						P0A9G4								P0A9G4	
P0A9G6	1	1	1	0	1	1	1	0	0	1	1	1	1	10	A	ACEA_ECOLI	C6EE08_ECOBD	P0A9G6	P0A9G6	P0A9G6		P0A9G6	P0A9G6	P0A9G6				P0A9G6	19.15	1522.03	P0A9G6	P0A9G6
P0A9H3	1	0	0	1	0	1	0	0	0	1	1	1	0	6	A	LDCI_ECOLI	C6ECZ3_ECOBD	P0A9H3			P0A9H3		P0A9H3					P0A9H3	0.18	8.96	P0A9H3	
P0A9H7	0	1	0	1	0	0	1	0	1	1	1	1	1	8	A	CFA_ECOLI	C6ECU2_ECOBD		P0A9H7		P0A9H7			P0A9H7		3.89E-01	1.67E+02	P0A9H7	0.86	41	P0A9H7	P0A9H7
P0A9H9	0	0	0	1	0	1	0	1	0	0	0	0	1	4	A	CHEZ_ECOLI	C6EBU6_ECOBD				P0A9H9		P0A9H9		P0A9H9							P0A9H9
P0A9I1	0	0	0	1	0	0	0	0	0	1	0	1	1	4	A	CITE_ECOLI	C6EK78_ECOBD				P0A9I1							P0A9I1			P0A9I1	P0A9I1
P0A9I3	0	1	0	0	0	0	0	0	1	0	0	1	1	4	A	GCVR_ECOLI	C6EKN2_ECOBD		P0A9I3							2.98E+00	5.46E+02				P0A9I3	P0A9I3
P0A9I5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	A	NAPD_ECOLI	C6E9Z3_ECOBD				P0A9I5											
P0A9I8	0	0	1	0	0	0	0	0	0	0	0	1	0	2	A	NIRD_ECOLI	C6EFL0_ECOBD			P0A9I8											P0A9I8	
P0A9J0	1	0	1	1	0	1	0	0	0	1	1	1	1	8	A	RNG_ECOLI	C6EGL4_ECOBD	P0A9J0		P0A9J0	P0A9J0		P0A9J0					P0A9J0	0.36	17.54	P0A9J0	P0A9J0
P0A9J6	0	0	1	1	1	0	0	0	1	0	1	1	1	7	A	RBSK_ECOLI	C6EG50_ECOBD			P0A9J6	P0A9J6	P0A9J6				1.89E+00	4.20E+02		4.41	199.06	P0A9J6	P0A9J6
P0A9J8	1	1	0	1	0	1	0	0	0	1	1	1	1	8	A	PHEA_ECOLI	C6EJZ3_ECOBD	P0A9J8	P0A9J8		P0A9J8		P0A9J8					P0A9J8	0.96	45	P0A9J8	P0A9J8
P0A9K3	1	1	1	1	1	1	0	0	1	1	1	1	1	11	A	PHOL_ECOLI	C6EK35_ECOBD	P0A9K3	P0A9K3	P0A9K3	P0A9K3	P0A9K3	P0A9K3			1.05E+01	1.13E+03	P0A9K3	4.38	197.75	P0A9K3	P0A9K3
P0A9K9	1	1	1	1	1	1	0	0	1	1	1	1	1	11	A	SLYD_ECOLI	C6EGB5_ECOBD	P0A9K9	P0A9K9	P0A9K9	P0A9K9	P0A9K9	P0A9K9			1.77E+02	5.85E+03	P0A9K9	16.78	727.17	P0A9K9	P0A9K9
P0A9L5	1	1	1	1	0	0	0	0	0	0	1	1	1	7	A	PPIC_ECOLI	C6EG36_ECOBD	P0A9L5	P0A9L5	P0A9L5	P0A9L5								12.89	563.11	P0A9L5	P0A9L5
P0A9L8	1	0	1	0	1	1	0	0	1	1	1	1	1	9	A	P5CR_ECOLI	C6ELK1_ECOBD	P0A9L8		P0A9L8		P0A9L8	P0A9L8			4.62E+00	7.04E+02	P0A9L8	1.51	70.42	P0A9L8	P0A9L8
P0A9M0	1	1	1	1	1	1	0	0	1	1	1	1	1	11	A	LON_ECOLI	C6EL24_ECOBD	P0A9M0	P0A9M0	P0A9M0	P0A9M0	P0A9M0	P0A9M0			1.80E+01	1.55E+03	P0A9M0	9.96	438.54	P0A9M0	P0A9M0
P0A9M2	0	0	1	0	1	0	0	0	1	1	1	1	1	7	A	HPRT_ECOLI	C6EAT2_ECOBD			P0A9M2		P0A9M2				9.00E+00	1.04E+03	P0A9M2	25	1074.44	P0A9M2	P0A9M2
P0A9N0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	A	PTSO_ECOLI	C6EH21_ECOBD														P0A9N0	
P0A9N4	1	0	1	0	1	1	1	0	0	1	1	1	1	9	A	PFLA_ECOLI	C6EI80_ECOBD	P0A9N4		P0A9N4		P0A9N4	P0A9N4	P0A9N4				P0A9N4	1.57	73.13	P0A9N4	P0A9N4
P0A9N8	0	0	0	0	0	0	0	0	0	0	0	1	0	1	A	NRDG_ECOLI	C6ECB2_ECOBD														P0A9N8	
P0A9P6	1	1	1	1	0	1	1	0	1	0	1	1	1	10	A	DEAD_ECOLI	C6EH63_ECOBD	P0A9P6	P0A9P6	P0A9P6	P0A9P6		P0A9P6	P0A9P6		2.77E+01	1.99E+03		7	307.23	P0A9P6	P0A9P6
P0A9Q1	1	1	1	0	0	1	0	0	1	1	1	1	1	9	A	ARCA_ECOLI	C6EBH0_ECOBD	P0A9Q1	P0A9Q1	P0A9Q1			P0A9Q1			4.54E+01	2.66E+03	P0A9Q1	12.59	550	P0A9Q1	P0A9Q1
P0A9Q5	1	1	1	1	1	1	0	1	1	1	1	1	1	12	A	ACCD_ECOLI	C6ELD7_ECOBD	P0A9Q5	P0A9Q5	P0A9Q5	P0A9Q5	P0A9Q5	P0A9Q5		P0A9Q5	5.81E+00	8.05E+02	P0A9Q5	12.69	554.63	P0A9Q5	P0A9Q5
P0A9Q7	1	1	1	1	1	1	1	1	1	1	1	1	0	12	A	ADHE_ECOLI	C6EGM8_ECOBD	P0A9Q7	P0A9Q7	P0A9Q7	P0A9Q7	P0A9Q7	P0A9Q7	P0A9Q7	P0A9Q7	1.56E+02	5.43E+03	P0A9Q7	11.16	47.83	P0A9Q7	
P0A9R4	0	1	1	0	0	0	0	0	1	0	1	1	0	5	A	FER_ECOLI	C6EKI2_ECOBD		P0A9R4	P0A9R4						3.06E+01	2.11E+03		2.16	99.64	P0A9R4	
P0A9S1	1	1	1	1	1	1	0	0	0	1	1	1	0	9	A	FUCO_ECOLI	C6EJ72_ECOBD	P0A9S1	P0A9S1	P0A9S1	P0A9S1	P0A9S1	P0A9S1					P0A9S1	0.29	14.22	P0A9S1	
P0A9S5	1	0	1	0	1	1	0	0	0	1	0	1	1	7	A	GLDA_ECOLI	C6EE63_ECOBD	P0A9S5		P0A9S5		P0A9S5	P0A9S5					P0A9S5			P0A9S5	P0A9S5
P0A9T0	0	1	0	0	0	1	0	0	1	1	1	1	1	7	A	SERA_ECOLI	C6EIJ6_ECOBD		P0A9T0				P0A9T0			1.18E+02	4.63E+03	P0A9T0	1.64	76.29	P0A9T0	P0A9T0
P0A9T4	0	1	1	0	0	0	0	0	1	0	1	1	1	6	A	TAS_ECOLI	C6EJ34_ECOBD		P0A9T4	P0A9T4						9.95E-01	2.89E+02		0.31	15.17	P0A9T4	P0A9T4
P0A9V5	0	0	0	0	0	1	0	0	0	0	0	1	1	3	A	YIAG_ECOLI	C6EEC5_ECOBD						P0A9V5								P0A9V5	P0A9V5
P0A9W0	1	0	0	1	0	1	0	0	0	0	0	1	1	5	A	ULAR_ECOLI	C6ECF8_ECOBD	P0A9W0			P0A9W0		P0A9W0								P0A9W0	P0A9W0
P0A9W6	0	1	1	0	0	0	0	0	1	0	1	1	0	5	A	YRBA_ECOLI	C6EH37_ECOBD		P0A9W6	P0A9W6						9.00E+00	1.04E+03		9	398	P0A9W6	
P0A9W9	0	1	1	0	1	0	0	0	0	0	0	1	1	5	A	YRDA_ECOLI	C6EGI7_ECOBD		P0A9W9	P0A9W9		P0A9W9									P0A9W9	P0A9W9
P0AA10	1	1	1	1	0	0	1	1	1	1	1	1	1	11	A	RL13_ECOLI	C6EH01_ECOBD	P0AA10	P0AA10	P0AA10	P0AA10			P0AA10	P0AA10	1.00E+04	6.10E+04	P0AA10	1332.52	50532.55	P0AA10	P0AA10
P0AA16	1	1	1	0	0	1	0	1	1	1	1	1	1	10	A	OMPR_ECOLI	C6EFG9_ECOBD	P0AA16	P0AA16	P0AA16			P0AA16		P0AA16	3.64E+00	6.13E+02	P0AA16	5.31	238.33	P0AA16	P0AA16
P0AA37	0	0	0	0	0	0	0	0	0	0	0	1	0	1	A	RLUA_ECOLI	C6EAZ7_ECOBD														P0AA37	
P0AA39	0	0	1	1	0	1	0	0	1	0	1	1	1	7	A	RLUC_ECOLI	C6EHC8_ECOBD			P0AA39	P0AA39		P0AA39			5.66E+00	7.92E+02		2.48	113.93	P0AA39	P0AA39
P0AA41	0	0	0	0	0	0	0	0	1	0	0	1	0	2	A	TRUC_ECOLI	C6EJ81_ECOBD									1.61E+00	3.82E+02				P0AA41	
P0AA43	0	1	1	1	1	1	0	0	1	0	1	1	1	9	A	RSUA_ECOLI	C6EA14_ECOBD		P0AA43	P0AA43	P0AA43	P0AA43	P0AA43			3.22E+00	5.71E+02		2.51	115.26	P0AA43	P0AA43
P0AA97	0	1	0	0	0	1	0	0	0	0	0	1	1	4	A	YAEQ_ECOLI	C6EA94_ECOBD		P0AA97				P0AA97								P0AA97	P0AA97
P0AAB2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	A	WZB_ECOLI	C6EAP6_ECOBD						P0AAB2									
P0AAB8	1	0	1	0	0	1	0	1	0	1	0	1	1	7	A	USPD_ECOLI	C6EEX5_ECOBD	P0AAB8		P0AAB8			P0AAB8		P0AAB8			P0AAB8			P0AAB8	P0AAB8
P0AAC0	0	0	1	0	1	1	1	0	1	1	1	1	1	9	A	USPE_ECOLI	C6EFP9_ECOBD			P0AAC0		P0AAC0	P0AAC0	P0AAC0		5.85E-01	2.12E+02	P0AAC0	3.87	175.38	P0AAC0	P0AAC0
P0AAI5	1	1	1	1	1	1	0	0	1	1	1	1	1	11	A	FABF_ECOLI	C6EHB9_ECOBD	P0AAI5	P0AAI5	P0AAI5	P0AAI5	P0AAI5	P0AAI5			1.29E+01	1.28E+03	P0AAI5	9	398	P0AAI5	P0AAI5
P0AAI9	1	1	1	0	1	1	0	0	1	1	1	1	1	10	A	FABD_ECOLI	C6EHC2_ECOBD	P0AAI9	P0AAI9	P0AAI9		P0AAI9	P0AAI9			4.63E+02	1.02E+04	P0AAI9	12.89	563.11	P0AAI9	P0AAI9
P0AAK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	HYCB_ECOLI	C6EJE4_ECOBD															
P0AAK4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	HYDN_ECOLI	C6EJR8_ECOBD															
P0AAM3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	A	HYPC_ECOLI	C6EJE0_ECOBD				P0AAM3											
P0AAN1	0	0	1	1	0	1	0	0	0	0	0	1	1	5	A	HYBE_ECOLI	C6EI00_ECOBD			P0AAN1	P0AAN1		P0AAN1								P0AAN1	P0AAN1
P0AAN3	0	0	1	1	0	1	0	0	0	1	0	1	0	5	A	HYPB_ECOLI	C6EJE1_ECOBD			P0AAN3	P0AAN3		P0AAN3					P0AAN3			P0AAN3	
P0AAN9	0	0	1	0	0	1	0	0	0	0	0	1	0	3	A	IRAP_ECOLI	C6ELK5_ECOBD			P0AAN9			P0AAN9								P0AAN9	
P0AAP3	0	1	1	0	0	1	0	0	0	0	0	1	1	5	A	FRMR_ECOLI	C6ELM3_ECOBD		P0AAP3	P0AAP3			P0AAP3								P0AAP3	P0AAP3
P0AAQ2	0	0	0	0	1	0	0	0	0	0	0	1	0	2	A	YAJD_ECOLI	C6ELH4_ECOBD					P0AAQ2									P0AAQ2	
P0AAQ6	0	0	0	0	0	1	0	0	0	0	0	1	0	2	A	YBAA_ECOLI	C6EL08_ECOBD						P0AAQ6								P0AAQ6	
P0AAS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	YLBF_ECOLI	C6EKU6_ECOBD															
P0AAT2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	A	YBDF_ECOLI	C6EKC2_ECOBD														P0AAT2	
P0AAT9	0	1	1	0	0	1	0	0	0	0	1	1	1	6	A	YBEL_ECOLI	C6EK50_ECOBD		P0AAT9	P0AAT9			P0AAT9						0.78	37.12	P0AAT9	P0AAT9
P0AAV4	0	1	1	1	0	0	0	0	0	0	0	1	0	4	A	YBGJ_ECOLI	C6EJM7_ECOBD		P0AAV4	P0AAV4	P0AAV4										P0AAV4	
P0AAW1	0	0	0	0	0	0	0	0	0	1	0	1	1	3	A	YBHP_ECOLI	C6EIZ2_ECOBD											P0AAW1			P0AAW1	P0AAW1
P0AAY6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	A	YBJN_ECOLI	C6EIQ2_ECOBD															P0AAY6
P0AAZ4	1	0	1	1	0	1	0	0	0	0	0	1	1	6	A	RARA_ECOLI	C6EI90_ECOBD	P0AAZ4		P0AAZ4	P0AAZ4		P0AAZ4								P0AAZ4	P0AAZ4
P0AB03	0	0	1	0	0	0	0	0	0	1	0	1	0	3	A	YCBJ_ECOLI	C6EI63_ECOBD			P0AB03								P0AB03			P0AB03	
P0AB18	1	0	1	0	0	1	0	0	0	0	1	1	0	5	A	TUSE_ECOLI	C6EI12_ECOBD	P0AB18		P0AB18			P0AB18						0.93	44.02	P0AB18	
P0AB20	0	0	0	0	0	0	0	0	0	0	0	1	1	2	A	HSPQ_ECOLI	C6EI15_ECOBD														P0AB20	P0AB20
P0AB33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	BSSS_ECOLI	C6EHF3_ECOBD															
P0AB43	1	0	1	0	0	1	0	0	0	0	0	1	1	5	A	YCGL_ECOLI	C6EGT7_ECOBD	P0AB43		P0AB43			P0AB43								P0AB43	P0AB43
P0AB52	1	0	1	1	0	0	0	0	1	0	1	1	1	7	A	YCHN_ECOLI	C6EGP5_ECOBD	P0AB52		P0AB52	P0AB52					9.00E+00	1.04E+03		9	398	P0AB52	P0AB52
P0AB55	0	1	1	1	1	0	0	0	0	0	1	1	1	7	A	YCII_ECOLI	C6EFY5_ECOBD		P0AB55	P0AB55	P0AB55	P0AB55							2.16	99.64	P0AB55	P0AB55
P0AB61	1	0	1	0	0	1	0	0	1	0	1	1	1	7	A	YCIN_ECOLI	C6EFW4_ECOBD	P0AB61		P0AB61			P0AB61			5.31E+00	7.63E+02		5.81	260.06	P0AB61	P0AB61
P0AB71	0	1	1	1	1	0	0	0	1	1	1	1	1	9	A	ALF_ECOLI	C6EII4_ECOBD		P0AB71	P0AB71	P0AB71	P0AB71				6.58E+03	4.78E+04	P0AB71	137.95	3043.33	P0AB71	P0AB71
P0AB74	0	0	0	1	0	0	0	0	1	0	0	0	0	2	A	KBAY_ECOLI	C6EH88_ECOBD				P0AB74					5.85E-01	2.12E+02					
P0AB77	1	1	1	1	1	1	0	0	1	1	1	1	1	11	A	KBL_ECOLI	C6EDH2_ECOBD	P0AB77	P0AB77	P0AB77	P0AB77	P0AB77	P0AB77			7.58E+00	9.39E+02	P0AB77	24.12	1033.75	P0AB77	P0AB77
P0AB80	0	1	0	0	0	0	0	0	1	0	1	1	1	5	A	ILVE_ECOLI	C6EG41_ECOBD		P0AB80							2.16E+00	4.53E+02		0.29	14.22	P0AB80	P0AB80
P0AB83	0	0	1	1	0	0	0	0	0	0	0	1	1	4	A	END3_ECOLI	C6EDL3_ECOBD			P0AB83	P0AB83										P0AB83	P0AB83
P0AB89	1	1	1	1	1	1	1	0	1	1	1	1	1	12	A	PUR8_ECOLI	C6EGW0_ECOBD	P0AB89	P0AB89	P0AB89	P0AB89	P0AB89	P0AB89	P0AB89		5.52E+01	2.98E+03	P0AB89	14.32	623.57	P0AB89	P0AB89
P0AB91	0	1	1	0	1	1	0	0	1	1	1	1	1	9	A	AROG_ECOLI	C6EJJ0_ECOBD		P0AB91	P0AB91		P0AB91	P0AB91			7.48E+00	9.32E+02	P0AB91	1.68	78	P0AB91	P0AB91
