Entry Name A	Entry Name B	Accession A	Accession B	Satus
YBBA_ECOLI	YBBA_ECOLI	P0A9T8	P0A9T8	P
YBHF_ECOLI	RPOB_ECOLI	P0A9U1	P0A8V2	P
YBHF_ECOLI	ODP2_ECOLI	P0A9U1	P06959	P
YBHF_ECOLI	RLUB_ECOLI	P0A9U1	P37765	P
YBHF_ECOLI	YBHK_ECOLI	P0A9U1	P75767	P
YBHF_ECOLI	YBHK_ECOLI	P0A9U1	P75767	P
YBHF_ECOLI	YBHF_ECOLI	P0A9U1	P0A9U1	P
YBIT_ECOLI	TOP1_ECOLI	P0A9U3	P06612	P
LPTB_ECOLI	USPF_ECOLI	P0A9V1	P37903	P
ULAR_ECOLI	DLDH_ECOLI	P0A9W0	P0A9P0	P
ULAR_ECOLI	DNAK_ECOLI	P0A9W0	P0A6Y8	P
YJJK_ECOLI	DPO1_ECOLI	P0A9W3	P00582	P
YJJK_ECOLI	YMFD_ECOLI	P0A9W3	P75967	P
ZNUC_ECOLI	RS5_ECOLI	P0A9X1	P0A7W1	P
ZNUC_ECOLI	RL4_ECOLI	P0A9X1	P60723	P
ZNUC_ECOLI	RL7_ECOLI	P0A9X1	P0A7K2	P
ZNUC_ECOLI	CH60_ECOLI	P0A9X1	P0A6F5	P
ZNUC_ECOLI	CH60_ECOLI	P0A9X1	P0A6F5	P
ZNUC_ECOLI	CH10_ECOLI	P0A9X1	P0A6F9	P
ZNUC_ECOLI	ZNUC_ECOLI	P0A9X1	P0A9X1	P
ZNUC_ECOLI	YNBC_ECOLI	P0A9X1	P76092	P
MREB_ECOLI	RIR1_ECOLI	P0A9X4	P00452	P
MREB_ECOLI	RPOB_ECOLI	P0A9X4	P0A8V2	P
MREB_ECOLI	RPOC_ECOLI	P0A9X4	P0A8T7	P
MREB_ECOLI	SYGA_ECOLI	P0A9X4	P00960	P
MREB_ECOLI	MALK_ECOLI	P0A9X4	P68187	P
MREB_ECOLI	CLPB_ECOLI	P0A9X4	P63284	P
MREB_ECOLI	KEFC_ECOLI	P0A9X4	P03819	P
MREB_ECOLI	RNPH_ECOLI	P0A9X4	P0CG19	P
MREB_ECOLI	DNAK_ECOLI	P0A9X4	P0A6Y8	P
MREB_ECOLI	PNP_ECOLI	P0A9X4	P05055	P
MREB_ECOLI	FTSZ_ECOLI	P0A9X4	P0A9A6	P
MREB_ECOLI	MALT_ECOLI	P0A9X4	P06993	P
MREB_ECOLI	DNAJ_ECOLI	P0A9X4	P08622	P
MREB_ECOLI	DNAJ_ECOLI	P0A9X4	P08622	P
MREB_ECOLI	GYRA_ECOLI	P0A9X4	P0AES4	P
MREB_ECOLI	NARG_ECOLI	P0A9X4	P09152	P
MREB_ECOLI	CH10_ECOLI	P0A9X4	P0A6F9	P
MREB_ECOLI	CH10_ECOLI	P0A9X4	P0A6F9	P
MREB_ECOLI	HSLU_ECOLI	P0A9X4	P0A6H5	P
MREB_ECOLI	RECA_ECOLI	P0A9X4	P0A7G6	P
MREB_ECOLI	RPOA_ECOLI	P0A9X4	P0A7Z4	P
MREB_ECOLI	YBED_ECOLI	P0A9X4	P0A8J4	P
MREB_ECOLI	FTSZ_ECOLI	P0A9X4	P0A9A6	P
MREB_ECOLI	HYBG_ECOLI	P0A9X4	P0AAM7	P
MREB_ECOLI	ATPB_ECOLI	P0A9X4	P0ABB4	P
MREB_ECOLI	RHO_ECOLI	P0A9X4	P0AG30	P
MREB_ECOLI	GATY_ECOLI	P0A9X4	P0C8J6	P
MREB_ECOLI	SECA_ECOLI	P0A9X4	P10408	P
MREB_ECOLI	CSRD_ECOLI	P0A9X4	P13518	P
MREB_ECOLI	MREB_ECOLI	P0A9X4	P0A9X4	P
MREB_ECOLI	NUSG_ECOLI	P0A9X4	P0AFG0	P
MREB_ECOLI	MIND_ECOLI	P0A9X4	P0AEZ3	P
MREB_ECOLI	PARC_ECOLI	P0A9X4	P0AFI2	P
MREB_ECOLI	PHOP_ECOLI	P0A9X4	P23836	P
MREB_ECOLI	RADA_ECOLI	P0A9X4	P24554	P
MREB_ECOLI	IBPB_ECOLI	P0A9X4	P0C058	P
MREB_ECOLI	YJBH_ECOLI	P0A9X4	P32689	P
MREB_ECOLI	CLPX_ECOLI	P0A9X4	P0A6H1	P
MREB_ECOLI	NUOCD_ECOLI	P0A9X4	P33599	P
MREB_ECOLI	RLMN_ECOLI	P0A9X4	P36979	P
MREB_ECOLI	PTKB_ECOLI	P0A9X4	P37188	P
MREB_ECOLI	GATY_ECOLI	P0A9X4	P0C8J6	P
MREB_ECOLI	USPG_ECOLI	P0A9X4	P39177	P
MREB_ECOLI	MALK_ECOLI	P0A9X4	P68187	P
MREB_ECOLI	YDIH_ECOLI	P0A9X4	P64476	P
MREB_ECOLI	DXS_ECOLI	P0A9X4	P77488	P
CSPA_ECOLI	YBHF_ECOLI	P0A9X9	P0A9U1	P
CSPC_ECOLI	HFQ_ECOLI	P0A9Y6	P0A6X3	P
CSPC_ECOLI	YEFI_ECOLI	P0A9Y6	P37751	P
GLNB_ECOLI	GLNK_ECOLI	P0A9Z1	P0AC55	P
PTHP_ECOLI	PTGA_ECOLI	P0AA04	P69783	P
RL13_ECOLI	PLSB_ECOLI	P0AA10	P0A7A7	P
RL13_ECOLI	LEPA_ECOLI	P0AA10	P60785	P
RL13_ECOLI	HFQ_ECOLI	P0AA10	P0A6X3	P
RL13_ECOLI	ATPG_ECOLI	P0AA10	P0ABA6	P
RL13_ECOLI	KDSC_ECOLI	P0AA10	P0ABZ4	P
RL13_ECOLI	LPXB_ECOLI	P0AA10	P10441	P
RL13_ECOLI	RNE_ECOLI	P0AA10	P21513	P
RL13_ECOLI	HFQ_ECOLI	P0AA10	P0A6X3	P
RL13_ECOLI	MNME_ECOLI	P0AA10	P25522	P
RL13_ECOLI	YADG_ECOLI	P0AA10	P36879	P
RL13_ECOLI	YEFI_ECOLI	P0AA10	P37751	P
RL13_ECOLI	YBJX_ECOLI	P0AA10	P75829	P
RLUC_ECOLI	SECA_ECOLI	P0AA39	P10408	P
RLUC_ECOLI	PSS_ECOLI	P0AA39	P23830	P
UBID_ECOLI	T1MK_ECOLI	P0AAB4	P08957	P
YCCA_ECOLI	ARTP_ECOLI	P0AAC6	P0AAF6	P
ARAG_ECOLI	UVRD_ECOLI	P0AAF3	P03018	P
ARAG_ECOLI	METQ_ECOLI	P0AAF3	P28635	P
ARTP_ECOLI	TOP1_ECOLI	P0AAF6	P06612	P
ARTP_ECOLI	YCCA_ECOLI	P0AAF6	P0AAC6	P
ARTP_ECOLI	PPK_ECOLI	P0AAF6	P0A7B1	P
ARTP_ECOLI	PPK_ECOLI	P0AAF6	P0A7B1	P
ARTP_ECOLI	ARTP_ECOLI	P0AAF6	P0AAF6	P
GLTL_ECOLI	SLYD_ECOLI	P0AAG3	P0A9K9	P
GLTL_ECOLI	GLTI_ECOLI	P0AAG3	P37902	P
PSTB_ECOLI	RNPH_ECOLI	P0AAH0	P0CG19	P
PSTB_ECOLI	FTSZ_ECOLI	P0AAH0	P0A9A6	P
PSTB_ECOLI	MALT_ECOLI	P0AAH0	P06993	P
PSTB_ECOLI	PSTB_ECOLI	P0AAH0	P0AAH0	P
PSTB_ECOLI	DNAJ_ECOLI	P0AAH0	P08622	P
PSTB_ECOLI	DNAJ_ECOLI	P0AAH0	P08622	P
PSTB_ECOLI	GYRA_ECOLI	P0AAH0	P0AES4	P
PSTB_ECOLI	CH60_ECOLI	P0AAH0	P0A6F5	P
PSTB_ECOLI	CH60_ECOLI	P0AAH0	P0A6F5	P
PSTB_ECOLI	CH10_ECOLI	P0AAH0	P0A6F9	P
PSTB_ECOLI	EFTU1_ECOLI	P0AAH0	P0CE47	P
PSTB_ECOLI	MREB_ECOLI	P0AAH0	P0A9X4	P
PSTB_ECOLI	MIAB_ECOLI	P0AAH0	P0AEI1	P
PSTB_ECOLI	GYRA_ECOLI	P0AAH0	P0AES4	P
PSTB_ECOLI	MREB_ECOLI	P0AAH0	P0A9X4	P
PSTB_ECOLI	FRMA_ECOLI	P0AAH0	P25437	P
PSTB_ECOLI	FRMA_ECOLI	P0AAH0	P25437	P
PSTB_ECOLI	IBPA_ECOLI	P0AAH0	P0C054	P
PSTB_ECOLI	HSLU_ECOLI	P0AAH0	P0A6H5	P
PSTB_ECOLI	GATY_ECOLI	P0AAH0	P0C8J6	P
PSTB_ECOLI	YCFS_ECOLI	P0AAH0	P75954	P
SAPF_ECOLI	CH10_ECOLI	P0AAH8	P0A6F9	P
SAPF_ECOLI	RL28_ECOLI	P0AAH8	P0A7M2	P
FABF_ECOLI	ACP_ECOLI	P0AAI5	P0A6A8	P
FABF_ECOLI	YEFI_ECOLI	P0AAI5	P37751	P
HYBG_ECOLI	RECA_ECOLI	P0AAM7	P0A7G6	P
HYBG_ECOLI	MBHL_ECOLI	P0AAM7	P0ACD8	P
IRAP_ECOLI	SECA_ECOLI	P0AAN9	P10408	P
YBAK_ECOLI	DLDH_ECOLI	P0AAR3	P0A9P0	P
YBCJ_ECOLI	RNE_ECOLI	P0AAS7	P21513	P
YBCJ_ECOLI	RNE_ECOLI	P0AAS7	P21513	P
YBCJ_ECOLI	PSS_ECOLI	P0AAS7	P23830	P
ALF_ECOLI	DNAK_ECOLI	P0AB71	P0A6Y8	P
ALF_ECOLI	PUTA_ECOLI	P0AB71	P09546	P
ATPF_ECOLI	ATPA_ECOLI	P0ABA0	P0ABB0	P
ATPF_ECOLI	ATPB_ECOLI	P0ABA0	P0ABB4	P
ATPF_ECOLI	ATPD_ECOLI	P0ABA0	P0ABA4	P
ATPD_ECOLI	ATPB_ECOLI	P0ABA4	P0ABB4	P
ATPD_ECOLI	ATPE_ECOLI	P0ABA4	P0A6E6	P
ATPD_ECOLI	ATPG_ECOLI	P0ABA4	P0ABA6	P
ATPD_ECOLI	TYRR_ECOLI	P0ABA4	P07604	P
ATPG_ECOLI	ATPB_ECOLI	P0ABA6	P0ABB4	P
ATPG_ECOLI	ATPE_ECOLI	P0ABA6	P0A6E6	P
ATPG_ECOLI	ATPG_ECOLI	P0ABA6	P0ABA6	P
ATPG_ECOLI	ATPL_ECOLI	P0ABA6	P68699	P
ATPG_ECOLI	RL15_ECOLI	P0ABA6	P02413	P
ATPG_ECOLI	YGEA_ECOLI	P0ABA6	P03813	P
ATPG_ECOLI	YFIB_ECOLI	P0ABA6	P07021	P
ATPG_ECOLI	AROK_ECOLI	P0ABA6	P0A6D7	P
ATPG_ECOLI	ATPE_ECOLI	P0ABA6	P0A6E6	P
ATPG_ECOLI	CH60_ECOLI	P0ABA6	P0A6F5	P
ATPG_ECOLI	RL11_ECOLI	P0ABA6	P0A7J7	P
ATPG_ECOLI	RS3_ECOLI	P0ABA6	P0A7V3	P
ATPG_ECOLI	CSPA_ECOLI	P0ABA6	P0A9X9	P
ATPG_ECOLI	ATPA_ECOLI	P0ABA6	P0ABB0	P
ATPG_ECOLI	ATPB_ECOLI	P0ABA6	P0ABB4	P
ATPG_ECOLI	YCIS_ECOLI	P0ABA6	P0ACV4	P
ATPG_ECOLI	SSB_ECOLI	P0ABA6	P0AGE0	P
ATPG_ECOLI	RECQ_ECOLI	P0ABA6	P15043	P
ATPG_ECOLI	CSPA_ECOLI	P0ABA6	P0A9X9	P
ATPG_ECOLI	PANC_ECOLI	P0ABA6	P31663	P
ATPA_ECOLI	ATPA_ECOLI	P0ABB0	P0ABB0	P
ATPA_ECOLI	ATPD_ECOLI	P0ABB0	P0ABA4	P
ATPA_ECOLI	ATPG_ECOLI	P0ABB0	P0ABA6	P
ATPA_ECOLI	TOP1_ECOLI	P0ABB0	P06612	P
ATPA_ECOLI	ATPE_ECOLI	P0ABB0	P0A6E6	P
ATPA_ECOLI	YCIS_ECOLI	P0ABB0	P0ACV4	P
ATPA_ECOLI	FIMB_ECOLI	P0ABB0	P0ADH5	P
ATPA_ECOLI	UGPA_ECOLI	P0ABB0	P10905	P
ATPA_ECOLI	YEFI_ECOLI	P0ABB0	P37751	P
ATPB_ECOLI	ATPA_ECOLI	P0ABB4	P0ABB0	P
ATPB_ECOLI	ATPB_ECOLI	P0ABB4	P0ABB4	P
ATPB_ECOLI	ATPE_ECOLI	P0ABB4	P0A6E6	P
ATPB_ECOLI	ATP6_ECOLI	P0ABB4	P0AB98	P
ATPB_ECOLI	DNAJ_ECOLI	P0ABB4	P08622	P
ATPB_ECOLI	ATPE_ECOLI	P0ABB4	P0A6E6	P
ATPB_ECOLI	RNH_ECOLI	P0ABB4	P0A7Y4	P
ATPB_ECOLI	HYBG_ECOLI	P0ABB4	P0AAM7	P
ATPB_ECOLI	ATPA_ECOLI	P0ABB4	P0ABB0	P
ATPB_ECOLI	UGPA_ECOLI	P0ABB4	P10905	P
ATPB_ECOLI	MREB_ECOLI	P0ABB4	P0A9X4	P
ATPB_ECOLI	HELD_ECOLI	P0ABB4	P15038	P
ATPB_ECOLI	GREA_ECOLI	P0ABB4	P0A6W5	P
ATPB_ECOLI	RIBB_ECOLI	P0ABB4	P0A7J0	P
ATPB_ECOLI	IBPA_ECOLI	P0ABB4	P0C054	P
ATPB_ECOLI	MACA_ECOLI	P0ABB4	P75830	P
ACCA_ECOLI	MREB_ECOLI	P0ABD5	P0A9X4	P
PCNB_ECOLI	PSS_ECOLI	P0ABF1	P23830	P
CDD_ECOLI	FTSE_ECOLI	P0ABF6	P0A9R7	P
CDD_ECOLI	FTSE_ECOLI	P0ABF6	P0A9R7	P
FTSA_ECOLI	RL7_ECOLI	P0ABH0	P0A7K2	P
FTSA_ECOLI	RL11_ECOLI	P0ABH0	P0A7J7	P
FTSA_ECOLI	RL20_ECOLI	P0ABH0	P0A7L3	P
FTSA_ECOLI	RHO_ECOLI	P0ABH0	P0AG30	P
FTSA_ECOLI	FTSI_ECOLI	P0ABH0	P0AD68	P
FTSA_ECOLI	DNAK_ECOLI	P0ABH0	P0A6Y8	P
FTSA_ECOLI	FTSA_ECOLI	P0ABH0	P0ABH0	P
FTSA_ECOLI	MREB_ECOLI	P0ABH0	P0A9X4	P
FTSA_ECOLI	YHHA_ECOLI	P0ABH0	P0ADX7	P
FTSA_ECOLI	FTSN_ECOLI	P0ABH0	P29131	P
FTSA_ECOLI	SLYD_ECOLI	P0ABH0	P0A9K9	P
FTSA_ECOLI	YFIF_ECOLI	P0ABH0	P0AGJ5	P
FTSA_ECOLI	CUTA_ECOLI	P0ABH0	P69488	P
FTSA_ECOLI	TDCE_ECOLI	P0ABH0	P42632	P
FTSA_ECOLI	ZIPA_ECOLI	P0ABH0	P77173	P
CISY_ECOLI	YEFI_ECOLI	P0ABH7	P37751	P
CLPA_ECOLI	FABZ_ECOLI	P0ABH9	P0A6Q6	P
CLPA_ECOLI	SRP54_ECOLI	P0ABH9	P0AGD7	P
CLPA_ECOLI	FABZ_ECOLI	P0ABH9	P0A6Q6	P
DINI_ECOLI	RECA_ECOLI	P0ABR1	P0A7G6	P
HOLE_ECOLI	DNAK_ECOLI	P0ABS8	P0A6Y8	P
HOLE_ECOLI	EFTU1_ECOLI	P0ABS8	P0CE47	P
DPS_ECOLI	PTGA_ECOLI	P0ABT2	P69783	P
EXBB_ECOLI	HTPG_ECOLI	P0ABU7	P0A6Z3	P
EXBB_ECOLI	ATPA_ECOLI	P0ABU7	P0ABB0	P
FLIL_ECOLI	FLIM_ECOLI	P0ABX8	P06974	P
FLIT_ECOLI	FLIJ_ECOLI	P0ABY2	P52613	P
FLIG_ECOLI	FLIM_ECOLI	P0ABZ1	P06974	P
FLIG_ECOLI	FLIM_ECOLI	P0ABZ1	P06974	P
FLIG_ECOLI	FLGH_ECOLI	P0ABZ1	P0A6S0	P
FLIG_ECOLI	RS19_ECOLI	P0ABZ1	P0A7U3	P
FLIG_ECOLI	GYRA_ECOLI	P0ABZ1	P0AES4	P
FLIG_ECOLI	SYP_ECOLI	P0ABZ1	P16659	P
KDSC_ECOLI	SLYD_ECOLI	P0ABZ4	P0A9K9	P
KDSC_ECOLI	RL16_ECOLI	P0ABZ4	P0ADY7	P
KDSC_ECOLI	HLDD_ECOLI	P0ABZ4	P67910	P
KDSC_ECOLI	YCGF_ECOLI	P0ABZ4	P75990	P
FTSX_ECOLI	FTSA_ECOLI	P0AC30	P0ABH0	P
DHSA_ECOLI	TIG_ECOLI	P0AC41	P0A850	P
DHSD_ECOLI	DHSB_ECOLI	P0AC44	P07014	P
FRDB_ECOLI	FRDA_ECOLI	P0AC47	P00363	P
FRDB_ECOLI	FRDC_ECOLI	P0AC47	P0A8Q0	P
FRDB_ECOLI	FRDD_ECOLI	P0AC47	P0A8Q3	P
GLNK_ECOLI	NTRB_ECOLI	P0AC55	P0AFB5	P
GLNK_ECOLI	UVRC_ECOLI	P0AC55	P0A8G0	P
GLNK_ECOLI	GLNK_ECOLI	P0AC55	P0AC55	P
GLRX2_ECOLI	EFTU1_ECOLI	P0AC59	P0CE47	P
LGUL_ECOLI	DNAK_ECOLI	P0AC81	P0A6Y8	P
SSPA_ECOLI	DNAK_ECOLI	P0ACA3	P0A6Y8	P
YLIJ_ECOLI	MREB_ECOLI	P0ACA7	P0A9X4	P
YLIJ_ECOLI	NUOCD_ECOLI	P0ACA7	P33599	P
DNAB_ECOLI	AK1H_ECOLI	P0ACB0	P00561	P
DNAB_ECOLI	FTSY_ECOLI	P0ACB0	P10121	P
DNAB_ECOLI	FTSY_ECOLI	P0ACB0	P10121	P
HEMY_ECOLI	RBSA_ECOLI	P0ACB7	P04983	P
HEMY_ECOLI	PHNK_ECOLI	P0ACB7	P16678	P
GLMU_ECOLI	ACP_ECOLI	P0ACC7	P0A6A8	P
NIFU_ECOLI	DNAK_ECOLI	P0ACD4	P0A6Y8	P
MBHL_ECOLI	HYAE_ECOLI	P0ACD8	P19931	P
MBHL_ECOLI	LOLB_ECOLI	P0ACD8	P61320	P
MBHL_ECOLI	MBHS_ECOLI	P0ACD8	P69739	P
MBHL_ECOLI	YGFK_ECOLI	P0ACD8	Q46811	P
MBHM_ECOLI	MLAF_ECOLI	P0ACE0	P63386	P
DBHA_ECOLI	HFQ_ECOLI	P0ACF0	P0A6X3	P
DBHA_ECOLI	HFQ_ECOLI	P0ACF0	P0A6X3	P
DBHA_ECOLI	MNME_ECOLI	P0ACF0	P25522	P
DBHB_ECOLI	ACP_ECOLI	P0ACF4	P0A6A8	P
DBHB_ECOLI	ACP_ECOLI	P0ACF4	P0A6A8	P
DBHB_ECOLI	SEQA_ECOLI	P0ACF4	P0AFY8	P
DBHB_ECOLI	HFQ_ECOLI	P0ACF4	P0A6X3	P
DBHB_ECOLI	SEQA_ECOLI	P0ACF4	P0AFY8	P
DBHB_ECOLI	YBJX_ECOLI	P0ACF4	P75829	P
DBHB_ECOLI	YBJX_ECOLI	P0ACF4	P75829	P
HNS_ECOLI	PUTA_ECOLI	P0ACF8	P09546	P
HNS_ECOLI	SECA_ECOLI	P0ACF8	P10408	P
FRUR_ECOLI	EFTU1_ECOLI	P0ACP1	P0CE47	P
FRUR_ECOLI	RNE_ECOLI	P0ACP1	P21513	P
ZNTR_ECOLI	ATPG_ECOLI	P0ACS5	P0ABA6	P
YFCZ_ECOLI	YEFI_ECOLI	P0AD33	P37751	P
PBP2_ECOLI	EFTU1_ECOLI	P0AD65	P0CE47	P
ENTB_ECOLI	MTLD_ECOLI	P0ADI4	P09424	P
ENTB_ECOLI	KDTA_ECOLI	P0ADI4	P0AC75	P
ENTB_ECOLI	CSPC_ECOLI	P0ADI4	P0A9Y6	P
ENTB_ECOLI	FKBB_ECOLI	P0ADI4	P0A9L3	P
YIBA_ECOLI	GLPC_ECOLI	P0ADK6	P0A996	P
YIBL_ECOLI	ODP2_ECOLI	P0ADK8	P06959	P
YIDX_ECOLI	LEPA_ECOLI	P0ADM6	P60785	P
YIDX_ECOLI	LEPA_ECOLI	P0ADM6	P60785	P
YIID_ECOLI	ACP_ECOLI	P0ADQ2	P0A6A8	P
YGAM_ECOLI	MALT_ECOLI	P0ADQ7	P06993	P
YHHA_ECOLI	FTSA_ECOLI	P0ADX7	P0ABH0	P
RSMD_ECOLI	EFTU1_ECOLI	P0ADX9	P0CE47	P
PPID_ECOLI	PSS_ECOLI	P0ADY1	P23830	P
PPID_ECOLI	PSS_ECOLI	P0ADY1	P23830	P
RL14_ECOLI	DNAA_ECOLI	P0ADY3	P03004	P
RL16_ECOLI	PUTA_ECOLI	P0ADY7	P09546	P
RL16_ECOLI	FTSE_ECOLI	P0ADY7	P0A9R7	P
RL16_ECOLI	YADG_ECOLI	P0ADY7	P36879	P
RL16_ECOLI	YEFI_ECOLI	P0ADY7	P37751	P
RL23_ECOLI	ATPG_ECOLI	P0ADZ0	P0ABA6	P
RL23_ECOLI	DNAA_ECOLI	P0ADZ0	P03004	P
RL23_ECOLI	YBGC_ECOLI	P0ADZ0	P0A8Z3	P
RL23_ECOLI	YBGC_ECOLI	P0ADZ0	P0A8Z3	P
RL23_ECOLI	PTFX1_ECOLI	P0ADZ0	P77439	P
APHA_ECOLI	DNAK_ECOLI	P0AE22	P0A6Y8	P
CHEY_ECOLI	ODP2_ECOLI	P0AE67	P06959	P
CPXA_ECOLI	CPXR_ECOLI	P0AE82	P0AE88	P
CPXA_ECOLI	CPXR_ECOLI	P0AE82	P0AE88	P
CPXR_ECOLI	G3P1_ECOLI	P0AE88	P0A9B2	P
CPXR_ECOLI	SECB_ECOLI	P0AE88	P0AG86	P
CPXR_ECOLI	SECB_ECOLI	P0AE88	P0AG86	P
ARCB_ECOLI	SRP54_ECOLI	P0AEC3	P0AGD7	P
USPA_ECOLI	USPD_ECOLI	P0AED0	P0AAB8	P
USPA_ECOLI	NUSA_ECOLI	P0AED0	P0AFF6	P
USPA_ECOLI	IBPA_ECOLI	P0AED0	P0C054	P
DCM_ECOLI	ODP2_ECOLI	P0AED9	P06959	P
DCM_ECOLI	MNME_ECOLI	P0AED9	P25522	P
DCM_ECOLI	MNME_ECOLI	P0AED9	P25522	P
DMA_ECOLI	GLPD_ECOLI	P0AEE8	P13035	P
DSBA_ECOLI	MNME_ECOLI	P0AEG4	P25522	P
DSBA_ECOLI	MNME_ECOLI	P0AEG4	P25522	P
ELAB_ECOLI	PUTA_ECOLI	P0AEH5	P09546	P
MIAB_ECOLI	PSTB_ECOLI	P0AEI1	P0AAH0	P
MIAB_ECOLI	MREB_ECOLI	P0AEI1	P0A9X4	P
MIAB_ECOLI	MREB_ECOLI	P0AEI1	P0A9X4	P
RIMO_ECOLI	SECA_ECOLI	P0AEI4	P10408	P
FABI_ECOLI	DPO3B_ECOLI	P0AEK4	P0A988	P
FABI_ECOLI	RS1_ECOLI	P0AEK4	P0AG67	P
FABI_ECOLI	RS10_ECOLI	P0AEK4	P0A7R5	P
FABI_ECOLI	RHO_ECOLI	P0AEK4	P0AG30	P
FABI_ECOLI	DPO3B_ECOLI	P0AEK4	P0A988	P
FABI_ECOLI	FABI_ECOLI	P0AEK4	P0AEK4	P
FABI_ECOLI	YJGD_ECOLI	P0AEK4	P0AF90	P
FABI_ECOLI	RLML_ECOLI	P0AEK4	P75864	P
FABI_ECOLI	YFGI_ECOLI	P0AEK4	P76573	P
FABI_ECOLI	YFGI_ECOLI	P0AEK4	P76573	P
FKBX_ECOLI	NUOI_ECOLI	P0AEM0	P0AFD6	P
FKBX_ECOLI	GLVG_ECOLI	P0AEM0	P31450	P
FKBX_ECOLI	NUOI_ECOLI	P0AEM0	P0AFD6	P
GYRA_ECOLI	DLDH_ECOLI	P0AES4	P0A9P0	P
GYRA_ECOLI	MALK_ECOLI	P0AES4	P68187	P
GYRA_ECOLI	FTSZ_ECOLI	P0AES4	P0A9A6	P
GYRA_ECOLI	EFTU1_ECOLI	P0AES4	P0CE47	P
GYRA_ECOLI	EFTU1_ECOLI	P0AES4	P0CE47	P
GYRA_ECOLI	MREB_ECOLI	P0AES4	P0A9X4	P
GYRA_ECOLI	PARC_ECOLI	P0AES4	P0AFI2	P
GYRA_ECOLI	DHAM_ECOLI	P0AES4	P37349	P
GYRB_ECOLI	METN_ECOLI	P0AES6	P30750	P
HDEB_ECOLI	GLNQ_ECOLI	P0AET2	P10346	P
SKP_ECOLI	HFQ_ECOLI	P0AEU7	P0A6X3	P
HYCI_ECOLI	DLDH_ECOLI	P0AEV9	P0A9P0	P
HYFE_ECOLI	LEPA_ECOLI	P0AEW1	P60785	P
HYFE_ECOLI	LEPA_ECOLI	P0AEW1	P60785	P
MAZG_ECOLI	ERA_ECOLI	P0AEY3	P06616	P
MIND_ECOLI	APAH_ECOLI	P0AEZ3	P05637	P
MIND_ECOLI	FUR_ECOLI	P0AEZ3	P0A9A9	P
MIND_ECOLI	MREB_ECOLI	P0AEZ3	P0A9X4	P
MIND_ECOLI	NAGC_ECOLI	P0AEZ3	P0AF20	P
MIND_ECOLI	SECA_ECOLI	P0AEZ3	P10408	P
MIND_ECOLI	MALQ_ECOLI	P0AEZ3	P15977	P
MIND_ECOLI	MIND_ECOLI	P0AEZ3	P0AEZ3	P
MIND_ECOLI	MINE_ECOLI	P0AEZ3	P0A734	P
MOG_ECOLI	DNAK_ECOLI	P0AF03	P0A6Y8	P
MOG_ECOLI	NARG_ECOLI	P0AF03	P09152	P
NARJ_ECOLI	DLDH_ECOLI	P0AF26	P0A9P0	P
NARJ_ECOLI	ODP2_ECOLI	P0AF26	P06959	P
NARJ_ECOLI	NARY_ECOLI	P0AF26	P19318	P
ZAPB_ECOLI	EFTU1_ECOLI	P0AF36	P0CE47	P
ZAPB_ECOLI	PHOL_ECOLI	P0AF36	P0A9K3	P
YJGD_ECOLI	NARG_ECOLI	P0AF90	P09152	P
YJGD_ECOLI	MREB_ECOLI	P0AF90	P0A9X4	P
YJGD_ECOLI	FABI_ECOLI	P0AF90	P0AEK4	P
YJGD_ECOLI	MREB_ECOLI	P0AF90	P0A9X4	P
NUOE_ECOLI	TIG_ECOLI	P0AFD1	P0A850	P
NUOE_ECOLI	EXBB_ECOLI	P0AFD1	P0ABU7	P
NUOE_ECOLI	NUOG_ECOLI	P0AFD1	P33602	P
NUSA_ECOLI	UVRA_ECOLI	P0AFF6	P0A698	P
NUSA_ECOLI	USPA_ECOLI	P0AFF6	P0AED0	P
NUSG_ECOLI	FTSA_ECOLI	P0AFG0	P0ABH0	P
NUSG_ECOLI	MREB_ECOLI	P0AFG0	P0A9X4	P
ODO1_ECOLI	YHES_ECOLI	P0AFG3	P63389	P
ODP1_ECOLI	FTSA_ECOLI	P0AFG8	P0ABH0	P
ODP1_ECOLI	NIKD_ECOLI	P0AFG8	P33593	P
ODP1_ECOLI	ZNUC_ECOLI	P0AFG8	P0A9X1	P
ODP1_ECOLI	YBHF_ECOLI	P0AFG8	P0A9U1	P
OGT_ECOLI	DLDH_ECOLI	P0AFH0	P0A9P0	P
OXC_ECOLI	RIBB_ECOLI	P0AFI0	P0A7J0	P
OXC_ECOLI	RIBB_ECOLI	P0AFI0	P0A7J0	P
PARC_ECOLI	RL13_ECOLI	P0AFI2	P0AA10	P
PARC_ECOLI	RL33_ECOLI	P0AFI2	P0A7N9	P
PARC_ECOLI	GYRA_ECOLI	P0AFI2	P0AES4	P
PARC_ECOLI	RL7_ECOLI	P0AFI2	P0A7K2	P
PARC_ECOLI	SSRP_ECOLI	P0AFI2	P0A832	P
PARC_ECOLI	P5CR_ECOLI	P0AFI2	P0A9L8	P
PARC_ECOLI	MREB_ECOLI	P0AFI2	P0A9X4	P
PARC_ECOLI	SSB_ECOLI	P0AFI2	P0AGE0	P
PARC_ECOLI	MURF_ECOLI	P0AFI2	P11880	P
PARC_ECOLI	PARC_ECOLI	P0AFI2	P0AFI2	P
PARC_ECOLI	PARE_ECOLI	P0AFI2	P20083	P
PARC_ECOLI	MUKB_ECOLI	P0AFI2	P22523	P
