Entry Name A_Subcellular Location(this study)	Entry Name B_Subcellular Location(this study)	Entry Name A	Entry Name B	Accession A	Accession B	Satus
EFG_A	MREB_F1	EFG_ECOLI	MREB_ECOLI	P0A6M8	P0A9X4	P
EFG_A	MREB_F1	EFG_ECOLI	MREB_ECOLI	P0A6M8	P0A9X4	P
EFG_A	MURG_F1	EFG_ECOLI	MURG_ECOLI	P0A6M8	P17443	P
ENO_A	DNAK_F1	ENO_ECOLI	DNAK_ECOLI	P0A6P9	P0A6Y8	P
ENO_A	PUTA_F1	ENO_ECOLI	PUTA_ECOLI	P0A6P9	P09546	P
ENO_A	HFQ_F1	ENO_ECOLI	HFQ_ECOLI	P0A6P9	P0A6X3	P
ENO_A	RNE_F1	ENO_ECOLI	RNE_ECOLI	P0A6P9	P21513	P
ENO_A	FABZ_F1	ENO_ECOLI	FABZ_ECOLI	P0A6P9	P0A6Q6	P
ENO_A	HFQ_F1	ENO_ECOLI	HFQ_ECOLI	P0A6P9	P0A6X3	P
ENO_A	YEFI_F1	ENO_ECOLI	YEFI_ECOLI	P0A6P9	P37751	P
FABA_A	SRP54_F1	FABA_ECOLI	SRP54_ECOLI	P0A6Q3	P0AGD7	P
FABA_A	EFTU1_F1	FABA_ECOLI	EFTU1_ECOLI	P0A6Q3	P0CE47	P
FABZ_F1	SYQ_A	FABZ_ECOLI	SYQ_ECOLI	P0A6Q6	P00962	P
FABZ_F1	RS2_A	FABZ_ECOLI	RS2_ECOLI	P0A6Q6	P0A7V0	P
FABZ_F1	RS3_A	FABZ_ECOLI	RS3_ECOLI	P0A6Q6	P0A7V3	P
FABZ_F1	RS4_A	FABZ_ECOLI	RS4_ECOLI	P0A6Q6	P0A7V8	P
FABZ_F1	RL1_A	FABZ_ECOLI	RL1_ECOLI	P0A6Q6	P0A7L0	P
FABZ_F1	RL2_A	FABZ_ECOLI	RL2_ECOLI	P0A6Q6	P60422	P
FABZ_F1	RL5_A	FABZ_ECOLI	RL5_ECOLI	P0A6Q6	P62399	P
FABZ_F1	RL10_A	FABZ_ECOLI	RL10_ECOLI	P0A6Q6	P0A7J3	P
FABZ_F1	RL13_A	FABZ_ECOLI	RL13_ECOLI	P0A6Q6	P0AA10	P
FABZ_F1	RL19_A	FABZ_ECOLI	RL19_ECOLI	P0A6Q6	P0A7K6	P
FABZ_F1	SRP54_F1	FABZ_ECOLI	SRP54_ECOLI	P0A6Q6	P0AGD7	P
FABZ_F1	LON_A	FABZ_ECOLI	LON_ECOLI	P0A6Q6	P0A9M0	P
FABZ_F1	RS4_A	FABZ_ECOLI	RS4_ECOLI	P0A6Q6	P0A7V8	P
FABZ_F1	SRP54_F1	FABZ_ECOLI	SRP54_ECOLI	P0A6Q6	P0AGD7	P
FABZ_F1	RNE_F1	FABZ_ECOLI	RNE_ECOLI	P0A6Q6	P21513	P
FABZ_F1	FABZ_F1	FABZ_ECOLI	FABZ_ECOLI	P0A6Q6	P0A6Q6	P
FABH_A	ACP_F1	FABH_ECOLI	ACP_ECOLI	P0A6R0	P0A6A8	P
FIS_A	DNAK_F1	FIS_ECOLI	DNAK_ECOLI	P0A6R3	P0A6Y8	P
FLGH_I	FLIM_F1	FLGH_ECOLI	FLIM_ECOLI	P0A6S0	P06974	P
G6PI_A	PHNK_F1	G6PI_ECOLI	PHNK_ECOLI	P0A6T1	P16678	P
MNMG_F1	YJGD_A	MNMG_ECOLI	YJGD_ECOLI	P0A6U3	P0AF90	P
MNMG_F1	MNMG_F1	MNMG_ECOLI	MNMG_ECOLI	P0A6U3	P0A6U3	P
MNMG_F1	MNME_F1	MNMG_ECOLI	MNME_ECOLI	P0A6U3	P25522	P
RSMG_A	DLDH_F1	RSMG_ECOLI	DLDH_ECOLI	P0A6U5	P0A9P0	P
GREA_A	PT1_F1	GREA_ECOLI	PT1_ECOLI	P0A6W5	P08839	P
GREA_A	SECA_F1	GREA_ECOLI	SECA_ECOLI	P0A6W5	P10408	P
HFQ_F1	RPOA_A	HFQ_ECOLI	RPOA_ECOLI	P0A6X3	P0A7Z4	P
HFQ_F1	RPOB_A	HFQ_ECOLI	RPOB_ECOLI	P0A6X3	P0A8V2	P
HFQ_F1	RS1_A	HFQ_ECOLI	RS1_ECOLI	P0A6X3	P0AG67	P
HFQ_F1	RS2_A	HFQ_ECOLI	RS2_ECOLI	P0A6X3	P0A7V0	P
HFQ_F1	RS5_A	HFQ_ECOLI	RS5_ECOLI	P0A6X3	P0A7W1	P
HFQ_F1	RS6_A	HFQ_ECOLI	RS6_ECOLI	P0A6X3	P02358	P
HFQ_F1	RS6_A	HFQ_ECOLI	RS6_ECOLI	P0A6X3	P02358	P
HFQ_F1	RS13_A	HFQ_ECOLI	RS13_ECOLI	P0A6X3	P0A7S9	P
HFQ_F1	RS16_A	HFQ_ECOLI	RS16_ECOLI	P0A6X3	P0A7T3	P
HFQ_F1	RS18_A	HFQ_ECOLI	RS18_ECOLI	P0A6X3	P0A7T7	P
HFQ_F1	RL7_A	HFQ_ECOLI	RL7_ECOLI	P0A6X3	P0A7K2	P
HFQ_F1	RL15_A	HFQ_ECOLI	RL15_ECOLI	P0A6X3	P02413	P
HFQ_F1	RL19_A	HFQ_ECOLI	RL19_ECOLI	P0A6X3	P0A7K6	P
HFQ_F1	RL21_A	HFQ_ECOLI	RL21_ECOLI	P0A6X3	P0AG48	P
HFQ_F1	RL22_A	HFQ_ECOLI	RL22_ECOLI	P0A6X3	P61175	P
HFQ_F1	RL24_A	HFQ_ECOLI	RL24_ECOLI	P0A6X3	P60624	P
HFQ_F1	RHO_A	HFQ_ECOLI	RHO_ECOLI	P0A6X3	P0AG30	P
HFQ_F1	DNAJ_A	HFQ_ECOLI	DNAJ_ECOLI	P0A6X3	P08622	P
HFQ_F1	EFTU1_F1	HFQ_ECOLI	EFTU1_ECOLI	P0A6X3	P0CE47	P
HFQ_F1	HFQ_F1	HFQ_ECOLI	HFQ_ECOLI	P0A6X3	P0A6X3	P
HFQ_F1	RL19_A	HFQ_ECOLI	RL19_ECOLI	P0A6X3	P0A7K6	P
HFQ_F1	RL1_A	HFQ_ECOLI	RL1_ECOLI	P0A6X3	P0A7L0	P
HFQ_F1	RS16_A	HFQ_ECOLI	RS16_ECOLI	P0A6X3	P0A7T3	P
HFQ_F1	RS18_A	HFQ_ECOLI	RS18_ECOLI	P0A6X3	P0A7T7	P
HFQ_F1	RS3_A	HFQ_ECOLI	RS3_ECOLI	P0A6X3	P0A7V3	P
HFQ_F1	RS4_A	HFQ_ECOLI	RS4_ECOLI	P0A6X3	P0A7V8	P
HFQ_F1	RPOA_A	HFQ_ECOLI	RPOA_ECOLI	P0A6X3	P0A7Z4	P
HFQ_F1	TGT_A	HFQ_ECOLI	TGT_ECOLI	P0A6X3	P0A847	P
HFQ_F1	CSPE_A	HFQ_ECOLI	CSPE_ECOLI	P0A6X3	P0A972	P
HFQ_F1	LON_A	HFQ_ECOLI	LON_ECOLI	P0A6X3	P0A9M0	P
HFQ_F1	CSPA_A	HFQ_ECOLI	CSPA_ECOLI	P0A6X3	P0A9X9	P
HFQ_F1	DBHB_A	HFQ_ECOLI	DBHB_ECOLI	P0A6X3	P0ACF4	P
HFQ_F1	RS1_A	HFQ_ECOLI	RS1_ECOLI	P0A6X3	P0AG67	P
HFQ_F1	YFIF_A	HFQ_ECOLI	YFIF_ECOLI	P0A6X3	P0AGJ5	P
HFQ_F1	SECA_F1	HFQ_ECOLI	SECA_ECOLI	P0A6X3	P10408	P
HFQ_F1	LPXA_A	HFQ_ECOLI	LPXA_ECOLI	P0A6X3	P0A722	P
HFQ_F1	SKP_G	HFQ_ECOLI	SKP_ECOLI	P0A6X3	P0AEU7	P
HFQ_F1	PGK_A	HFQ_ECOLI	PGK_ECOLI	P0A6X3	P0A799	P
HFQ_F1	PCNB_B	HFQ_ECOLI	PCNB_ECOLI	P0A6X3	P0ABF1	P
HFQ_F1	CSPA_A	HFQ_ECOLI	CSPA_ECOLI	P0A6X3	P0A9X9	P
HFQ_F1	SPOT_A	HFQ_ECOLI	SPOT_ECOLI	P0A6X3	P0AG24	P
HFQ_F1	RNR_A	HFQ_ECOLI	RNR_ECOLI	P0A6X3	P21499	P
HFQ_F1	RNR_A	HFQ_ECOLI	RNR_ECOLI	P0A6X3	P21499	P
HFQ_F1	RNE_F1	HFQ_ECOLI	RNE_ECOLI	P0A6X3	P21513	P
HFQ_F1	LPXD_A	HFQ_ECOLI	LPXD_ECOLI	P0A6X3	P21645	P
HFQ_F1	HFQ_F1	HFQ_ECOLI	HFQ_ECOLI	P0A6X3	P0A6X3	P
HFQ_F1	DPS_A	HFQ_ECOLI	DPS_ECOLI	P0A6X3	P0ABT2	P
HFQ_F1	YGIF_A	HFQ_ECOLI	YGIF_ECOLI	P0A6X3	P30871	P
HFQ_F1	CSRA_A	HFQ_ECOLI	CSRA_ECOLI	P0A6X3	P69913	P
HFQ_F1	NFI_A	HFQ_ECOLI	NFI_ECOLI	P0A6X3	P68739	P
HFQ_F1	AIDB_A	HFQ_ECOLI	AIDB_ECOLI	P0A6X3	P33224	P
HFQ_F1	YFIF_A	HFQ_ECOLI	YFIF_ECOLI	P0A6X3	P0AGJ5	P
HFQ_F1	CSPC_A	HFQ_ECOLI	CSPC_ECOLI	P0A6X3	P0A9Y6	P
HFQ_F1	RLUB_A	HFQ_ECOLI	RLUB_ECOLI	P0A6X3	P37765	P
HFQ_F1	NFI_A	HFQ_ECOLI	NFI_ECOLI	P0A6X3	P68739	P
HSLO_A	EFTU1_F1	HSLO_ECOLI	EFTU1_ECOLI	P0A6Y5	P0CE47	P
DNAK_F1	RIR2_B	DNAK_ECOLI	RIR2_ECOLI	P0A6Y8	P69924	P
DNAK_F1	RP32_A	DNAK_ECOLI	RP32_ECOLI	P0A6Y8	P0AGB3	P
DNAK_F1	SYY_A	DNAK_ECOLI	SYY_ECOLI	P0A6Y8	P0AGJ9	P
DNAK_F1	SYA_A	DNAK_ECOLI	SYA_ECOLI	P0A6Y8	P00957	P
DNAK_F1	SSB_A	DNAK_ECOLI	SSB_ECOLI	P0A6Y8	P0AGE0	P
DNAK_F1	DBHA_A	DNAK_ECOLI	DBHA_ECOLI	P0A6Y8	P0ACF0	P
DNAK_F1	RL4_A	DNAK_ECOLI	RL4_ECOLI	P0A6Y8	P60723	P
DNAK_F1	RL6_A	DNAK_ECOLI	RL6_ECOLI	P0A6Y8	P0AG55	P
DNAK_F1	IF2_A	DNAK_ECOLI	IF2_ECOLI	P0A6Y8	P0A705	P
DNAK_F1	RNPH_A	DNAK_ECOLI	RNPH_ECOLI	P0A6Y8	P0CG19	P
DNAK_F1	METK_A	DNAK_ECOLI	METK_ECOLI	P0A6Y8	P0A817	P
DNAK_F1	ASPA_A	DNAK_ECOLI	ASPA_ECOLI	P0A6Y8	P0AC38	P
DNAK_F1	DNAK_F1	DNAK_ECOLI	DNAK_ECOLI	P0A6Y8	P0A6Y8	P
DNAK_F1	PNP_A	DNAK_ECOLI	PNP_ECOLI	P0A6Y8	P05055	P
DNAK_F1	HIS8_A	DNAK_ECOLI	HIS8_ECOLI	P0A6Y8	P06986	P
DNAK_F1	LON_A	DNAK_ECOLI	LON_ECOLI	P0A6Y8	P0A9M0	P
DNAK_F1	ACCD_A	DNAK_ECOLI	ACCD_ECOLI	P0A6Y8	P0A9Q5	P
DNAK_F1	RPOZ_A	DNAK_ECOLI	RPOZ_ECOLI	P0A6Y8	P0A800	P
DNAK_F1	RUVB_A	DNAK_ECOLI	RUVB_ECOLI	P0A6Y8	P0A812	P
DNAK_F1	DNAJ_A	DNAK_ECOLI	DNAJ_ECOLI	P0A6Y8	P08622	P
DNAK_F1	GYRA_A	DNAK_ECOLI	GYRA_ECOLI	P0A6Y8	P0AES4	P
DNAK_F1	CH60_A	DNAK_ECOLI	CH60_ECOLI	P0A6Y8	P0A6F5	P
DNAK_F1	CH10_A	DNAK_ECOLI	CH10_ECOLI	P0A6Y8	P0A6F9	P
DNAK_F1	EFTU1_F1	DNAK_ECOLI	EFTU1_ECOLI	P0A6Y8	P0CE47	P
DNAK_F1	RP32_A	DNAK_ECOLI	RP32_ECOLI	P0A6Y8	P0AGB3	P
DNAK_F1	RSMD_A	DNAK_ECOLI	RSMD_ECOLI	P0A6Y8	P0ADX9	P
DNAK_F1	SECA_F1	DNAK_ECOLI	SECA_ECOLI	P0A6Y8	P10408	P
DNAK_F1	PGK_A	DNAK_ECOLI	PGK_ECOLI	P0A6Y8	P0A799	P
DNAK_F1	RCSB_A	DNAK_ECOLI	RCSB_ECOLI	P0A6Y8	P69407	P
DNAK_F1	FABB_A	DNAK_ECOLI	FABB_ECOLI	P0A6Y8	P0A953	P
DNAK_F1	ENTB_F1	DNAK_ECOLI	ENTB_ECOLI	P0A6Y8	P0ADI4	P
DNAK_F1	SRLR_A	DNAK_ECOLI	SRLR_ECOLI	P0A6Y8	P15082	P
DNAK_F1	PEPD_A	DNAK_ECOLI	PEPD_ECOLI	P0A6Y8	P15288	P
DNAK_F1	CLPA_A	DNAK_ECOLI	CLPA_ECOLI	P0A6Y8	P0ABH9	P
DNAK_F1	SYP_A	DNAK_ECOLI	SYP_ECOLI	P0A6Y8	P16659	P
DNAK_F1	IPYR_A	DNAK_ECOLI	IPYR_ECOLI	P0A6Y8	P0A7A9	P
DNAK_F1	MURC_A	DNAK_ECOLI	MURC_ECOLI	P0A6Y8	P17952	P
DNAK_F1	DMSA_F2	DNAK_ECOLI	DMSA_ECOLI	P0A6Y8	P18775	P
DNAK_F1	PUR7_A	DNAK_ECOLI	PUR7_ECOLI	P0A6Y8	P0A7D7	P
DNAK_F1	GREA_A	DNAK_ECOLI	GREA_ECOLI	P0A6Y8	P0A6W5	P
DNAK_F1	RNE_F1	DNAK_ECOLI	RNE_ECOLI	P0A6Y8	P21513	P
DNAK_F1	RECJ_B	DNAK_ECOLI	RECJ_ECOLI	P0A6Y8	P21893	P
DNAK_F1	ISPA_A	DNAK_ECOLI	ISPA_ECOLI	P0A6Y8	P22939	P
DNAK_F1	MUTL_A	DNAK_ECOLI	MUTL_ECOLI	P0A6Y8	P23367	P
DNAK_F1	SERC_A	DNAK_ECOLI	SERC_ECOLI	P0A6Y8	P23721	P
DNAK_F1	YIBA_A	DNAK_ECOLI	YIBA_ECOLI	P0A6Y8	P0ADK6	P
DNAK_F1	RCSA_A	DNAK_ECOLI	RCSA_ECOLI	P0A6Y8	P69405	P
DNAK_F1	RHLB_A	DNAK_ECOLI	RHLB_ECOLI	P0A6Y8	P0A8J8	P
DNAK_F1	NUDB_A	DNAK_ECOLI	NUDB_ECOLI	P0A6Y8	P0AFC0	P
DNAK_F1	HFQ_F1	DNAK_ECOLI	HFQ_ECOLI	P0A6Y8	P0A6X3	P
DNAK_F1	RNG_A	DNAK_ECOLI	RNG_ECOLI	P0A6Y8	P0A9J0	P
DNAK_F1	SSPB_A	DNAK_ECOLI	SSPB_ECOLI	P0A6Y8	P0AFZ3	P
DNAK_F1	YGHA_A	DNAK_ECOLI	YGHA_ECOLI	P0A6Y8	P0AG84	P
DNAK_F1	NARQ_B	DNAK_ECOLI	NARQ_ECOLI	P0A6Y8	P27896	P
DNAK_F1	DCEB_A	DNAK_ECOLI	DCEB_ECOLI	P0A6Y8	P69910	P
DNAK_F1	PYRH_A	DNAK_ECOLI	PYRH_ECOLI	P0A6Y8	P0A7E9	P
DNAK_F1	ACCA_A	DNAK_ECOLI	ACCA_ECOLI	P0A6Y8	P0ABD5	P
DNAK_F1	RAVA_A	DNAK_ECOLI	RAVA_ECOLI	P0A6Y8	P31473	P
DNAK_F1	PANC_A	DNAK_ECOLI	PANC_ECOLI	P0A6Y8	P31663	P
DNAK_F1	YJEE_A	DNAK_ECOLI	YJEE_ECOLI	P0A6Y8	P0AF67	P
DNAK_F1	YIID_B	DNAK_ECOLI	YIID_ECOLI	P0A6Y8	P0ADQ2	P
DNAK_F1	RPE_A	DNAK_ECOLI	RPE_ECOLI	P0A6Y8	P0AG07	P
DNAK_F1	HINT_A	DNAK_ECOLI	HINT_ECOLI	P0A6Y8	P0ACE7	P
DNAK_F1	PEPB_A	DNAK_ECOLI	PEPB_ECOLI	P0A6Y8	P37095	P
DNAK_F1	XNI_B	DNAK_ECOLI	XNI_ECOLI	P0A6Y8	P38506	P
DNAK_F1	ISCS_A	DNAK_ECOLI	ISCS_ECOLI	P0A6Y8	P0A6B7	P
DNAK_F1	USPG_A	DNAK_ECOLI	USPG_ECOLI	P0A6Y8	P39177	P
DNAK_F1	YFCB_A	DNAK_ECOLI	YFCB_ECOLI	P0A6Y8	P39199	P
DNAK_F1	RSGA_A	DNAK_ECOLI	RSGA_ECOLI	P0A6Y8	P39286	P
DNAK_F1	FABF_A	DNAK_ECOLI	FABF_ECOLI	P0A6Y8	P0AAI5	P
DNAK_F1	TDCG_B	DNAK_ECOLI	TDCG_ECOLI	P0A6Y8	P42630	P
DNAK_F1	DCUD_B	DNAK_ECOLI	DCUD_ECOLI	P0A6Y8	P45428	P
DNAK_F1	YFJK_A	DNAK_ECOLI	YFJK_ECOLI	P0A6Y8	P52126	P
DNAK_F1	YDHR_A	DNAK_ECOLI	YDHR_ECOLI	P0A6Y8	P0ACX3	P
DNAK_F1	MIAB_A	DNAK_ECOLI	MIAB_ECOLI	P0A6Y8	P0AEI1	P
DNAK_F1	QUEC_B	DNAK_ECOLI	QUEC_ECOLI	P0A6Y8	P77756	P
DNAK_F1	DCEA_A	DNAK_ECOLI	DCEA_ECOLI	P0A6Y8	P69908	P
DNAK_F1	SAPA_G	DNAK_ECOLI	SAPA_ECOLI	P0A6Y8	Q47622	P
HSCA_A	DNAK_F1	HSCA_ECOLI	DNAK_ECOLI	P0A6Z1	P0A6Y8	P
HTPG_F1	RS7_A	HTPG_ECOLI	RS7_ECOLI	P0A6Z3	P02359	P
HTPG_F1	RL29_A	HTPG_ECOLI	RL29_ECOLI	P0A6Z3	P0A7M6	P
HTPG_F1	HSCB_A	HTPG_ECOLI	HSCB_ECOLI	P0A6Z3	P0A6L9	P
HTPG_F1	HTPG_F1	HTPG_ECOLI	HTPG_ECOLI	P0A6Z3	P0A6Z3	P
HTPG_F1	HTPG_F1	HTPG_ECOLI	HTPG_ECOLI	P0A6Z3	P0A6Z3	P
HTPG_F1	UGPB_G	HTPG_ECOLI	UGPB_ECOLI	P0A6Z3	P0AG80	P
HTPG_F1	MCRB_A	HTPG_ECOLI	MCRB_ECOLI	P0A6Z3	P15005	P
HTPG_F1	YEFI_F1	HTPG_ECOLI	YEFI_ECOLI	P0A6Z3	P37751	P
HTPG_F1	YGGR_A	HTPG_ECOLI	YGGR_ECOLI	P0A6Z3	P52052	P
HTPG_F1	YGGR_A	HTPG_ECOLI	YGGR_ECOLI	P0A6Z3	P52052	P
HTPG_F1	YEAI_B	HTPG_ECOLI	YEAI_ECOLI	P0A6Z3	P76236	P
HTPG_F1	YEAI_B	HTPG_ECOLI	YEAI_ECOLI	P0A6Z3	P76236	P
HTPG_F1	HYFG_B	HTPG_ECOLI	HYFG_ECOLI	P0A6Z3	P77329	P
HYPA_A	EFTU1_F1	HYPA_ECOLI	EFTU1_ECOLI	P0A700	P0CE47	P
IF2_A	SYD_F1	IF2_ECOLI	SYD_ECOLI	P0A705	P21889	P
IF2_A	METN_F1	IF2_ECOLI	METN_ECOLI	P0A705	P30750	P
IF3_A	PARC_F1	IF3_ECOLI	PARC_ECOLI	P0A707	P0AFI2	P
IF3_A	SUFC_F1	IF3_ECOLI	SUFC_ECOLI	P0A707	P77499	P
KPRS_A	EFTU1_F1	KPRS_ECOLI	EFTU1_ECOLI	P0A717	P0CE47	P
KPRS_A	HDA_F1	KPRS_ECOLI	HDA_ECOLI	P0A717	P69931	P
LPXA_A	RIBB_F1	LPXA_ECOLI	RIBB_ECOLI	P0A722	P0A7J0	P
MINE_F1	YNCE_G	MINE_ECOLI	YNCE_ECOLI	P0A734	P76116	P
KEFF_F1	METQ_E	KEFF_ECOLI	METQ_ECOLI	P0A754	P28635	P
NAGB_B	EFTU1_F1	NAGB_ECOLI	EFTU1_ECOLI	P0A759	P0CE47	P
NDK_A	DNAK_F1	NDK_ECOLI	DNAK_ECOLI	P0A763	P0A6Y8	P
PGK_A	PUTA_F1	PGK_ECOLI	PUTA_ECOLI	P0A799	P09546	P
PGK_A	HFQ_F1	PGK_ECOLI	HFQ_ECOLI	P0A799	P0A6X3	P
PGK_A	RNE_F1	PGK_ECOLI	RNE_ECOLI	P0A799	P21513	P
PGK_A	YEFI_F1	PGK_ECOLI	YEFI_ECOLI	P0A799	P37751	P
PLSB_F1	PLSB_F1	PLSB_ECOLI	PLSB_ECOLI	P0A7A7	P0A7A7	P
PLSB_F1	RS2_A	PLSB_ECOLI	RS2_ECOLI	P0A7A7	P0A7V0	P
PLSB_F1	RS3_A	PLSB_ECOLI	RS3_ECOLI	P0A7A7	P0A7V3	P
PLSB_F1	RS5_A	PLSB_ECOLI	RS5_ECOLI	P0A7A7	P0A7W1	P
PLSB_F1	RS9_A	PLSB_ECOLI	RS9_ECOLI	P0A7A7	P0A7X3	P
PLSB_F1	RL3_A	PLSB_ECOLI	RL3_ECOLI	P0A7A7	P60438	P
PLSB_F1	RL7_A	PLSB_ECOLI	RL7_ECOLI	P0A7A7	P0A7K2	P
PLSB_F1	RL15_A	PLSB_ECOLI	RL15_ECOLI	P0A7A7	P02413	P
PLSB_F1	RL9_A	PLSB_ECOLI	RL9_ECOLI	P0A7A7	P0A7R1	P
PLSB_F1	RL19_A	PLSB_ECOLI	RL19_ECOLI	P0A7A7	P0A7K6	P
PLSB_F1	RL24_A	PLSB_ECOLI	RL24_ECOLI	P0A7A7	P60624	P
PLSB_F1	RL33_A	PLSB_ECOLI	RL33_ECOLI	P0A7A7	P0A7N9	P
PLSB_F1	ACP_F1	PLSB_ECOLI	ACP_ECOLI	P0A7A7	P0A6A8	P
PLSB_F1	EFTU1_F1	PLSB_ECOLI	EFTU1_ECOLI	P0A7A7	P0CE47	P
PLSB_F1	IF3_A	PLSB_ECOLI	IF3_ECOLI	P0A7A7	P0A707	P
PLSB_F1	RS3_A	PLSB_ECOLI	RS3_ECOLI	P0A7A7	P0A7V3	P
PLSB_F1	SRMB_A	PLSB_ECOLI	SRMB_ECOLI	P0A7A7	P21507	P
IPYR_A	YEFI_F1	IPYR_ECOLI	YEFI_ECOLI	P0A7A9	P37751	P
PPK_F1	DLDH_F1	PPK_ECOLI	DLDH_ECOLI	P0A7B1	P0A9P0	P
PPK_F1	RNPA_A	PPK_ECOLI	RNPA_ECOLI	P0A7B1	P0A7Y8	P
PPK_F1	ODP2_F1	PPK_ECOLI	ODP2_ECOLI	P0A7B1	P06959	P
PPK_F1	RNPA_A	PPK_ECOLI	RNPA_ECOLI	P0A7B1	P0A7Y8	P
PPK_F1	P5CR_A	PPK_ECOLI	P5CR_ECOLI	P0A7B1	P0A9L8	P
PPK_F1	PPK_F1	PPK_ECOLI	PPK_ECOLI	P0A7B1	P0A7B1	P
PPNK_F1	SPOT_A	PPNK_ECOLI	SPOT_ECOLI	P0A7B3	P0AG24	P
PPNK_F1	SPOT_A	PPNK_ECOLI	SPOT_ECOLI	P0A7B3	P0AG24	P
PPNK_F1	PPNK_F1	PPNK_ECOLI	PPNK_ECOLI	P0A7B3	P0A7B3	P
HSLV_A	PUTA_F1	HSLV_ECOLI	PUTA_ECOLI	P0A7B8	P09546	P
LEXA_A	RECA_F1	LEXA_ECOLI	RECA_ECOLI	P0A7C2	P0A7G6	P
PTH_A	EFTU1_F1	PTH_ECOLI	EFTU1_ECOLI	P0A7D1	P0CE47	P
PURA_A	NUOG_F1	PURA_ECOLI	NUOG_ECOLI	P0A7D4	P33602	P
PYRD_F1	CH60_A	PYRD_ECOLI	CH60_ECOLI	P0A7E1	P0A6F5	P
PYRD_F1	CH60_A	PYRD_ECOLI	CH60_ECOLI	P0A7E1	P0A6F5	P
PYRH_A	RECA_F1	PYRH_ECOLI	RECA_ECOLI	P0A7E9	P0A7G6	P
PYRH_A	USPA_F1	PYRH_ECOLI	USPA_ECOLI	P0A7E9	P0AED0	P
PYRH_A	USPA_F1	PYRH_ECOLI	USPA_ECOLI	P0A7E9	P0AED0	P
PYRH_A	PTKB_F1	PYRH_ECOLI	PTKB_ECOLI	P0A7E9	P37188	P
PYRH_A	PTKB_F1	PYRH_ECOLI	PTKB_ECOLI	P0A7E9	P37188	P
PYRH_A	PTKA_F1	PYRH_ECOLI	PTKA_ECOLI	P0A7E9	P69828	P
RECA_F1	RECA_F1	RECA_ECOLI	RECA_ECOLI	P0A7G6	P0A7G6	P
RECA_F1	METK_A	RECA_ECOLI	METK_ECOLI	P0A7G6	P0A817	P
RECA_F1	FTSZ_F1	RECA_ECOLI	FTSZ_ECOLI	P0A7G6	P0A9A6	P
RECA_F1	DNAJ_A	RECA_ECOLI	DNAJ_ECOLI	P0A7G6	P08622	P
RECA_F1	DNAJ_A	RECA_ECOLI	DNAJ_ECOLI	P0A7G6	P08622	P
RECA_F1	GYRA_A	RECA_ECOLI	GYRA_ECOLI	P0A7G6	P0AES4	P
RECA_F1	CH60_A	RECA_ECOLI	CH60_ECOLI	P0A7G6	P0A6F5	P
RECA_F1	CLPX_A	RECA_ECOLI	CLPX_ECOLI	P0A7G6	P0A6H1	P
RECA_F1	HSLU_A	RECA_ECOLI	HSLU_ECOLI	P0A7G6	P0A6H5	P
RECA_F1	EFG_A	RECA_ECOLI	EFG_ECOLI	P0A7G6	P0A6M8	P
RECA_F1	SUCC_A	RECA_ECOLI	SUCC_ECOLI	P0A7G6	P0A836	P
RECA_F1	FTSZ_F1	RECA_ECOLI	FTSZ_ECOLI	P0A7G6	P0A9A6	P
RECA_F1	YLIJ_A	RECA_ECOLI	YLIJ_ECOLI	P0A7G6	P0ACA7	P
RECA_F1	GYRA_A	RECA_ECOLI	GYRA_ECOLI	P0A7G6	P0AES4	P
RECA_F1	MREB_F1	RECA_ECOLI	MREB_ECOLI	P0A7G6	P0A9X4	P
RECA_F1	CLPP_A	RECA_ECOLI	CLPP_ECOLI	P0A7G6	P0A6G7	P
RECA_F1	YJIA_A	RECA_ECOLI	YJIA_ECOLI	P0A7G6	P24203	P
RECA_F1	PYRH_A	RECA_ECOLI	PYRH_ECOLI	P0A7G6	P0A7E9	P
RECA_F1	HSLU_A	RECA_ECOLI	HSLU_ECOLI	P0A7G6	P0A6H5	P
RECA_F1	RLMN_A	RECA_ECOLI	RLMN_ECOLI	P0A7G6	P36979	P
RF1_A	WAAU_F1	RF1_ECOLI	WAAU_ECOLI	P0A7I0	P27242	P
RIBB_F1	LPXA_A	RIBB_ECOLI	LPXA_ECOLI	P0A7J0	P0A722	P
RIBB_F1	ARCB_B	RIBB_ECOLI	ARCB_ECOLI	P0A7J0	P0AEC3	P
RIBB_F1	ARCB_B	RIBB_ECOLI	ARCB_ECOLI	P0A7J0	P0AEC3	P
RIBB_F1	RIBB_F1	RIBB_ECOLI	RIBB_ECOLI	P0A7J0	P0A7J0	P
RIBB_F1	YBAL_B	RIBB_ECOLI	YBAL_ECOLI	P0A7J0	P39830	P
RL10_A	DNAK_F1	RL10_ECOLI	DNAK_ECOLI	P0A7J3	P0A6Y8	P
RL10_A	SRP54_F1	RL10_ECOLI	SRP54_ECOLI	P0A7J3	P0AGD7	P
RL10_A	FABI_F1	RL10_ECOLI	FABI_ECOLI	P0A7J3	P0AEK4	P
RL10_A	YBJX_F1	RL10_ECOLI	YBJX_ECOLI	P0A7J3	P75829	P
RL11_A	PLSB_F1	RL11_ECOLI	PLSB_ECOLI	P0A7J7	P0A7A7	P
RL11_A	FTSE_F1	RL11_ECOLI	FTSE_ECOLI	P0A7J7	P0A9R7	P
